City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
135,Saint-Joseph,-21.3667,55.6167,78.8,65,0,6.91,RE,2021-02-05 23:27:30,clear sky
136,Coquimbo,-29.9533,-71.3436,62.6,82,40,11.5,CL,2021-02-05 23:27:05,scattered clouds
137,Avarua,-21.2078,-159.775,86.0,66,75,13.8,CK,2021-02-05 23:27:30,broken clouds
138,Iqaluit,63.7506,-68.5145,23.0,86,75,27.63,CA,2021-02-05 23:27:30,snow
139,Dongning,44.0622,131.1207,13.77,92,99,3.15,CN,2021-02-05 23:27:31,overcast clouds
140,Ahipara,-35.1667,173.1667,71.44,64,100,3.04,NZ,2021-02-05 23:23:07,overcast clouds
141,Santa Helena De Goias,-17.8136,-50.5969,75.56,85,100,5.32,BR,2021-02-05 23:27:31,overcast clouds
142,Arraial Do Cabo,-22.9661,-42.0278,76.12,93,100,6.04,BR,2021-02-05 23:27:31,moderate rain
143,Fort Nelson,58.8053,-122.7002,-13.0,64,20,6.91,CA,2021-02-05 23:27:31,few clouds
144,Vestmannaeyjar,63.4427,-20.2734,41.07,68,96,27.11,IS,2021-02-05 23:27:31,overcast clouds
145,Nesbyen,60.5681,9.1027,10.0,87,10,3.8,NO,2021-02-05 23:27:31,clear sky
146,Shirokiy,49.758,129.523,-21.05,87,81,6.13,RU,2021-02-05 23:27:32,broken clouds
147,Puro,12.4841,123.3827,77.79,85,26,10.8,PH,2021-02-05 23:27:32,scattered clouds
148,East London,-33.0153,27.9116,73.67,88,99,9.75,ZA,2021-02-05 23:22:58,light rain
149,Dikson,73.5069,80.5464,-32.85,84,5,10.56,RU,2021-02-05 23:23:15,clear sky
150,Moron,-34.6534,-58.6198,73.99,63,0,3.0,AR,2021-02-05 23:27:32,clear sky
151,Okhotsk,59.3833,143.3,-1.32,85,99,6.55,RU,2021-02-05 23:23:33,overcast clouds
152,Cape Town,-33.9258,18.4232,71.01,88,0,18.41,ZA,2021-02-05 23:24:14,clear sky
153,Goderich,43.7501,-81.7165,21.2,68,100,26.46,CA,2021-02-05 23:27:33,light snow
154,Khatanga,71.9667,102.5,-32.96,79,24,7.92,RU,2021-02-05 23:23:14,few clouds
155,Castro,-24.7911,-50.0119,62.51,59,0,2.51,BR,2021-02-05 23:22:57,clear sky
156,Northam,51.0333,-4.2167,39.0,94,56,5.01,GB,2021-02-05 23:27:33,broken clouds
157,Maunabo,18.0072,-65.8993,78.01,84,14,3.0,PR,2021-02-05 23:27:33,few clouds
158,Novikovo,51.1537,37.8879,12.15,93,100,12.77,RU,2021-02-05 23:27:34,overcast clouds
159,Sabang,5.8933,95.3214,81.01,77,9,15.64,ID,2021-02-05 23:24:39,clear sky
160,Grand Forks,47.9417,-97.4337,3.2,60,20,19.57,US,2021-02-05 23:27:34,few clouds
161,Raudeberg,61.9875,5.1352,27.0,57,0,8.52,NO,2021-02-05 23:23:30,clear sky
162,Pitkyaranta,61.5734,31.4792,5.25,92,77,14.47,RU,2021-02-05 23:27:34,broken clouds
163,Paka,4.6374,103.4368,75.2,100,40,6.67,MY,2021-02-05 23:27:34,scattered clouds
164,Baruun-Urt,46.6806,113.2792,-0.83,89,85,6.51,MN,2021-02-05 23:23:50,overcast clouds
165,Marawi,7.9986,124.2928,72.0,89,98,5.01,PH,2021-02-05 23:23:50,overcast clouds
166,Clyde River,70.4692,-68.5914,-14.8,76,90,11.5,CA,2021-02-05 23:23:22,light snow
167,Rio Gallegos,-51.6226,-69.2181,59.0,29,20,25.32,AR,2021-02-05 23:27:35,few clouds
168,Boa Viagem,-5.1275,-39.7322,80.11,54,1,7.87,BR,2021-02-05 23:27:35,clear sky
169,Nyimba,-14.5566,30.8149,69.55,93,99,4.03,ZM,2021-02-05 23:27:36,light rain
170,Guatire,10.4762,-66.5427,84.2,79,40,4.23,VE,2021-02-05 23:27:36,scattered clouds
171,Ginda,30.6945,78.4932,32.2,70,5,7.49,IN,2021-02-05 23:27:36,clear sky
172,Menongue,-14.6585,17.691,65.89,84,99,2.26,AO,2021-02-05 23:23:45,light rain
173,Badvel,14.75,79.05,63.73,84,23,3.33,IN,2021-02-05 23:27:36,few clouds
174,Lebu,-37.6167,-73.65,61.72,81,6,7.87,CL,2021-02-05 23:27:36,clear sky
175,Krasnoselkup,65.7,82.4667,-25.08,85,94,5.17,RU,2021-02-05 23:23:49,overcast clouds
176,Osa,57.2829,55.4567,35.8,96,100,13.29,RU,2021-02-05 23:27:37,overcast clouds
177,Vila Velha,-20.3297,-40.2925,82.4,74,75,11.5,BR,2021-02-05 23:27:37,broken clouds
178,Majene,-3.5403,118.9707,78.3,80,100,3.6,ID,2021-02-05 23:27:37,overcast clouds
179,Berlevag,70.8578,29.0864,26.6,86,75,25.32,NO,2021-02-05 23:27:37,light snow
180,Svetlogorsk,52.6333,29.7333,13.66,96,80,8.19,BY,2021-02-05 23:27:37,broken clouds
181,Dawlatabad,36.4141,64.9053,48.47,45,50,3.09,AF,2021-02-05 23:27:37,scattered clouds
182,Kipushi,-11.7667,27.2333,64.06,97,100,2.73,CD,2021-02-05 23:27:38,moderate rain
183,Council Bluffs,41.2619,-95.8608,24.01,58,20,11.5,US,2021-02-05 23:27:37,few clouds
184,Paracuru,-3.41,-39.0306,81.0,74,4,15.99,BR,2021-02-05 23:27:38,clear sky
185,Sibenik,43.7272,15.9058,57.2,77,90,9.22,HR,2021-02-05 23:27:38,overcast clouds
186,Groningen,53.25,6.75,36.0,93,90,9.22,NL,2021-02-05 23:24:14,mist
187,Barkhan,29.8977,69.5256,43.52,51,0,1.41,PK,2021-02-05 23:27:39,clear sky
188,Bilma,18.6853,12.9164,63.45,28,0,7.58,NE,2021-02-05 23:27:39,clear sky
189,Kaya,13.0917,-1.0844,78.15,18,0,10.09,BF,2021-02-05 23:27:39,clear sky
190,Sandwick,60.0,-1.25,32.0,69,90,20.71,GB,2021-02-05 23:27:39,overcast clouds
191,Kantunilkin,21.0917,-87.45,80.6,69,40,13.8,MX,2021-02-05 23:27:40,scattered clouds
192,Bambanglipuro,-7.95,110.2833,75.49,87,61,5.32,ID,2021-02-05 23:23:40,broken clouds
193,Viisoara,46.55,23.9167,41.0,93,75,1.14,RO,2021-02-05 23:27:40,mist
194,Rayong,12.8333,101.4333,73.0,82,0,1.63,TH,2021-02-05 23:27:40,clear sky
195,Yeppoon,-23.1333,150.7333,84.2,54,40,6.91,AU,2021-02-05 23:27:40,scattered clouds
196,Codrington,-38.2667,141.9667,62.22,74,50,15.08,AU,2021-02-05 23:23:19,scattered clouds
197,Kirakira,-10.4544,161.9205,83.21,77,46,11.39,SB,2021-02-05 23:23:46,scattered clouds
198,Salinas,36.6777,-121.6555,66.2,34,1,12.66,US,2021-02-05 23:27:03,clear sky
199,Exu,-7.5119,-39.7242,86.0,39,0,2.3,BR,2021-02-05 23:27:41,clear sky
200,Cabo San Lucas,22.8909,-109.9124,79.0,34,1,10.36,MX,2021-02-05 23:22:45,clear sky
201,Muros,42.7762,-9.0603,51.01,81,100,8.01,ES,2021-02-05 23:27:41,overcast clouds
202,Xacmaz,41.4635,48.806,50.5,67,91,4.45,AZ,2021-02-05 23:27:41,overcast clouds
203,Porto Santo,33.072,-16.3415,57.2,67,40,17.27,PT,2021-02-05 23:27:42,scattered clouds
204,Rawson,-43.3002,-65.1023,64.49,71,3,29.28,AR,2021-02-05 23:25:18,clear sky
205,Kurumkan,54.3,110.3,-9.6,80,22,3.04,RU,2021-02-05 23:27:42,few clouds
206,Gudari,19.35,83.7833,58.15,81,0,1.05,IN,2021-02-05 23:27:42,clear sky
207,Kieta,-6.2167,155.6333,84.31,70,7,7.49,PG,2021-02-05 23:27:42,clear sky
208,Namibe,-15.1961,12.1522,71.47,79,30,7.54,AO,2021-02-05 23:27:42,scattered clouds
209,Nara,34.6851,135.8049,46.99,70,40,1.14,JP,2021-02-05 23:27:42,scattered clouds
210,Yar-Sale,66.8333,70.8333,-19.12,88,100,9.17,RU,2021-02-05 23:27:43,overcast clouds
211,Kodiak,57.79,-152.4072,39.2,70,40,9.22,US,2021-02-05 23:23:14,scattered clouds
212,Kade,52.3833,12.2667,32.0,82,97,3.0,DE,2021-02-05 23:27:43,light snow
213,Leningradskiy,69.3833,178.4167,-10.34,87,99,7.99,RU,2021-02-05 23:23:09,overcast clouds
214,Katobu,-4.9408,122.5276,77.36,91,84,3.74,ID,2021-02-05 23:27:43,light rain
215,Bac Lieu,9.285,105.7244,75.74,78,70,15.99,VN,2021-02-05 23:23:17,broken clouds
216,Trelew,-43.249,-65.3051,64.99,67,5,29.77,AR,2021-02-05 23:27:44,clear sky
217,Blind River,46.1834,-82.9582,24.8,68,90,17.27,CA,2021-02-05 23:27:44,light snow
218,Ancud,-41.8697,-73.8203,78.8,38,0,14.97,CL,2021-02-05 23:23:03,clear sky
219,Tautira,-17.7333,-149.15,82.4,69,75,8.05,PF,2021-02-05 23:27:44,light rain
220,Nieuw Nickerie,5.95,-56.9833,77.85,80,60,14.38,SR,2021-02-05 23:27:44,broken clouds
221,Ville-Marie,47.3335,-79.433,24.8,86,90,29.93,CA,2021-02-05 23:27:45,light snow
222,Illapel,-31.6308,-71.1653,71.89,47,0,5.79,CL,2021-02-05 23:27:45,clear sky
223,Enid,36.3956,-97.8784,55.0,28,20,6.91,US,2021-02-05 23:27:45,few clouds
224,Vestmanna,62.1564,-7.1664,32.0,100,20,4.61,FO,2021-02-05 23:27:45,light snow
225,Manhattan,40.7834,-73.9662,44.6,61,1,5.08,US,2021-02-05 23:23:54,clear sky
226,Tiksi,71.6872,128.8694,-21.87,88,100,8.9,RU,2021-02-05 23:23:13,overcast clouds
227,Lavrentiya,65.5833,-171.0,2.75,92,100,14.52,RU,2021-02-05 23:23:14,light snow
228,Quelimane,-17.8786,36.8883,84.0,89,20,2.3,MZ,2021-02-05 23:27:46,few clouds
229,Kampot,10.6167,104.1833,73.4,94,20,3.44,KH,2021-02-05 23:23:02,few clouds
230,Mugi,42.2994,47.4208,42.01,87,90,24.61,RU,2021-02-05 23:27:46,overcast clouds
231,Tamandare,-8.7597,-35.1047,78.66,80,2,8.9,BR,2021-02-05 23:27:46,clear sky
232,Bambous Virieux,-20.3428,57.7575,77.0,83,75,3.44,MU,2021-02-05 23:23:19,light rain
233,Banswara,23.55,74.45,57.69,37,0,6.67,IN,2021-02-05 23:27:46,clear sky
234,Nizip,37.0097,37.7942,39.2,75,0,4.61,TR,2021-02-05 23:27:46,clear sky
235,Cherskiy,68.75,161.3,-16.37,77,0,2.28,RU,2021-02-05 23:27:47,clear sky
236,Beyneu,45.3167,55.2,41.95,81,100,17.63,KZ,2021-02-05 23:27:47,overcast clouds
237,Ahwa,20.75,73.6833,62.06,31,0,3.62,IN,2021-02-05 23:27:47,clear sky
238,Timizart,36.8,4.2667,57.88,41,67,11.79,DZ,2021-02-05 23:27:47,broken clouds
239,Chillan,-36.6066,-72.1034,78.8,50,0,3.44,CL,2021-02-05 23:27:45,clear sky
240,Faanui,-16.4833,-151.75,81.61,63,1,2.13,PF,2021-02-05 23:23:32,clear sky
241,Dong Hoi,17.4833,106.6,66.85,90,27,2.39,VN,2021-02-05 23:27:48,scattered clouds
242,Butaritari,3.0707,172.7902,81.61,80,87,18.52,KI,2021-02-05 23:22:59,light rain
243,Narsaq,60.9167,-46.05,17.6,49,0,2.3,GL,2021-02-05 23:23:15,clear sky
244,Meulaboh,4.1363,96.1285,75.96,88,30,4.0,ID,2021-02-05 23:27:48,light rain
245,Southbridge,42.0751,-72.0334,37.0,83,99,4.72,US,2021-02-05 23:27:49,overcast clouds
246,Bud,39.447,-86.1758,30.99,71,67,10.56,US,2021-02-05 23:27:49,broken clouds
247,Snasa,64.2457,12.3778,10.36,83,52,1.1,NO,2021-02-05 23:27:49,broken clouds
248,Santarem,-2.4431,-54.7083,80.6,83,20,4.61,BR,2021-02-05 23:27:49,few clouds
249,Yerbogachen,61.2767,108.0108,-7.62,91,100,3.2,RU,2021-02-05 23:27:49,overcast clouds
250,Muscat,23.6139,58.5922,64.4,82,0,6.55,OM,2021-02-05 23:22:52,clear sky
251,Lubango,-14.9172,13.4925,63.63,55,28,3.04,AO,2021-02-05 23:27:49,scattered clouds
252,Chuy,-33.6971,-53.4616,62.47,80,23,8.95,UY,2021-02-05 23:23:00,few clouds
253,Karasburg,-28.0167,18.75,75.45,37,0,10.36,NA,2021-02-05 23:27:50,clear sky
254,Aswan,24.0934,32.907,59.16,50,0,12.01,EG,2021-02-05 23:27:50,clear sky
255,Villarrica,-25.75,-56.4333,68.43,77,0,5.39,PY,2021-02-05 23:27:50,clear sky
256,Guerrero Negro,27.9769,-114.0611,67.53,40,0,17.13,MX,2021-02-05 23:23:14,clear sky
257,Broome,42.2506,-75.833,33.8,47,20,18.41,US,2021-02-05 23:27:50,few clouds
258,Kavaratti,10.5669,72.642,80.42,77,0,13.02,IN,2021-02-05 23:23:19,clear sky
259,Constitucion,-35.3333,-72.4167,61.36,78,22,3.15,CL,2021-02-05 23:23:16,few clouds
260,Sao Miguel Do Araguaia,-13.275,-50.1628,75.96,89,99,3.09,BR,2021-02-05 23:27:51,overcast clouds
261,Zhiryatino,53.2228,33.7306,8.94,95,92,7.7,RU,2021-02-05 23:27:51,snow
262,Saint-Francois,46.4154,3.9054,46.0,100,20,2.3,FR,2021-02-05 23:27:51,mist
263,Puerto Carreno,6.189,-67.4859,88.09,41,97,11.39,CO,2021-02-05 23:24:10,overcast clouds
264,Souillac,-20.5167,57.5167,77.0,83,75,3.44,MU,2021-02-05 23:27:51,broken clouds
265,Les Cayes,18.2,-73.75,76.93,82,45,7.56,HT,2021-02-05 23:27:51,scattered clouds
266,Bestobe,52.4994,73.0975,24.67,98,62,9.17,KZ,2021-02-05 23:27:52,broken clouds
267,Port Elizabeth,-33.918,25.5701,69.8,94,90,8.05,ZA,2021-02-05 23:23:20,overcast clouds
268,Anadyr,64.75,177.4833,0.0,85,40,17.9,RU,2021-02-05 23:27:52,light snow
269,Parambu,-6.2111,-40.6944,77.99,42,5,5.53,BR,2021-02-05 23:27:52,clear sky
270,Caravelas,-17.7125,-39.2481,80.2,80,90,14.38,BR,2021-02-05 23:24:19,moderate rain
271,Kropotkin,45.4375,40.5756,32.18,90,25,14.81,RU,2021-02-05 23:27:52,scattered clouds
272,Palora,-1.7,-77.9333,71.6,83,40,5.75,EC,2021-02-05 23:27:53,light rain
273,North Bend,43.4065,-124.2243,53.01,93,90,6.91,US,2021-02-05 23:27:53,overcast clouds
274,Luderitz,-26.6481,15.1594,71.64,50,0,20.51,NA,2021-02-05 23:27:53,clear sky
275,Yulara,-25.2406,130.9889,73.4,28,14,16.11,AU,2021-02-05 23:23:30,few clouds
276,Sucua,-2.4667,-78.1667,75.2,69,20,5.75,EC,2021-02-05 23:27:53,light rain
277,Chokurdakh,70.6333,147.9167,-15.05,88,100,12.01,RU,2021-02-05 23:27:53,overcast clouds
278,Les Escoumins,48.1111,-69.0236,28.4,80,100,5.75,CA,2021-02-05 23:27:54,light snow
279,Kalmunai,7.4167,81.8167,75.56,87,91,8.23,LK,2021-02-05 23:27:54,overcast clouds
280,Dunedin,-45.8742,170.5036,60.01,70,94,25.99,NZ,2021-02-05 23:23:09,overcast clouds
281,Kulhudhuffushi,6.6221,73.07,81.68,71,70,9.48,MV,2021-02-05 23:27:54,broken clouds
282,Nunoa,-14.48,-70.6411,51.44,68,100,3.49,PE,2021-02-05 23:27:55,light rain
283,Verkhnevilyuysk,63.4453,120.3167,-42.16,80,30,3.33,RU,2021-02-05 23:27:55,scattered clouds
284,Viedma,-40.8135,-62.9967,81.82,33,0,17.11,AR,2021-02-05 23:27:55,clear sky
285,Richards Bay,-28.783,32.0377,75.6,91,99,2.71,ZA,2021-02-05 23:23:42,light rain
286,Namatanai,-3.6667,152.4333,80.46,80,96,8.25,PG,2021-02-05 23:27:55,overcast clouds
287,Soyo,-6.1349,12.3689,79.81,87,70,7.34,AO,2021-02-05 23:27:55,broken clouds
288,Yelizovo,53.1873,158.3805,-2.2,65,100,4.47,RU,2021-02-05 23:27:56,overcast clouds
289,Whitecourt,54.1502,-115.6855,-0.4,71,75,11.5,CA,2021-02-05 23:27:56,broken clouds
290,Amudat,1.95,34.95,75.27,41,97,5.35,UG,2021-02-05 23:27:09,overcast clouds
291,Kondinskoye,59.6481,67.41,33.64,98,100,11.36,RU,2021-02-05 23:27:56,overcast clouds
292,Alofi,-19.0595,-169.9187,78.8,89,100,14.97,NU,2021-02-05 23:23:15,light rain
293,Biak,-0.9131,122.8766,76.98,80,100,8.55,ID,2021-02-05 23:23:14,overcast clouds
294,Kerman,30.2832,57.0788,39.2,20,0,4.61,IR,2021-02-05 23:27:57,clear sky
295,College,64.8569,-147.8028,-5.8,70,75,3.44,US,2021-02-05 23:27:57,broken clouds
296,Kamaishi,39.2667,141.8833,33.8,100,75,3.44,JP,2021-02-05 23:27:57,light rain
297,Blora,-6.9698,111.4186,73.98,94,67,5.01,ID,2021-02-05 23:27:57,moderate rain
298,Vao,-22.6667,167.4833,78.49,86,0,10.76,NC,2021-02-05 23:23:16,clear sky
299,Half Moon Bay,37.4636,-122.4286,68.0,93,90,13.8,US,2021-02-05 23:27:57,mist
300,Mora,11.0461,14.1401,63.72,27,0,4.68,CM,2021-02-05 23:27:57,clear sky
301,Harboore,56.6175,8.1807,24.01,81,48,11.01,DK,2021-02-05 23:27:58,scattered clouds
302,Kihei,20.785,-156.4656,73.4,64,40,11.5,US,2021-02-05 23:25:07,scattered clouds
303,San Patricio,28.017,-97.5169,60.8,67,90,12.66,US,2021-02-05 23:27:58,overcast clouds
304,Fontem,5.4685,9.8818,69.78,54,48,1.99,CM,2021-02-05 23:27:58,scattered clouds
305,Iberia,29.9502,-91.7507,44.6,87,90,12.66,US,2021-02-05 23:27:58,mist
306,Tabou,4.423,-7.3528,79.02,90,21,7.76,CI,2021-02-05 23:27:58,few clouds
307,Comodoro Rivadavia,-45.8667,-67.5,62.6,55,0,13.8,AR,2021-02-05 23:27:59,clear sky
308,Atar,20.5169,-13.0499,63.32,44,96,13.02,MR,2021-02-05 23:27:59,overcast clouds
309,Nome,64.5011,-165.4064,15.8,79,90,28.77,US,2021-02-05 23:27:59,light snow
310,Anloga,5.7947,0.8973,84.2,84,20,6.91,GH,2021-02-05 23:23:45,few clouds
311,San Quintin,30.4833,-115.95,61.14,70,0,13.78,MX,2021-02-05 23:23:38,clear sky
312,Mikhaylovka,50.06,43.2379,19.99,83,88,11.01,RU,2021-02-05 23:27:59,overcast clouds
313,Vredendal,-31.6683,18.5012,61.74,83,0,2.04,ZA,2021-02-05 23:28:00,clear sky
314,Booue,-0.0921,11.9385,74.37,89,56,2.13,GA,2021-02-05 23:28:00,broken clouds
315,Itambacuri,-18.0311,-41.685,76.1,79,100,6.22,BR,2021-02-05 23:28:00,overcast clouds
316,Bonavista,48.6499,-53.1147,37.0,100,99,6.91,CA,2021-02-05 23:28:00,overcast clouds
317,Knysna,-34.0363,23.0471,66.2,94,0,3.44,ZA,2021-02-05 23:28:00,clear sky
318,Saint Simons,31.1352,-81.3901,64.0,88,90,4.61,US,2021-02-05 23:28:01,light rain
319,Nanortalik,60.1432,-45.2371,20.14,74,0,3.42,GL,2021-02-05 23:28:01,clear sky
320,Anqing,30.5092,117.0506,44.35,92,0,4.25,CN,2021-02-05 23:28:01,clear sky
321,Bandar-E Lengeh,26.5579,54.8807,66.52,58,0,12.48,IR,2021-02-05 23:28:01,clear sky
322,Weligama,5.9667,80.4167,74.01,89,54,4.81,LK,2021-02-05 23:28:01,broken clouds
323,Zinder,13.8072,8.9881,68.2,22,0,12.71,NE,2021-02-05 23:28:01,clear sky
324,Lewisporte,49.2499,-55.0482,33.8,93,75,13.8,CA,2021-02-05 23:28:02,light intensity drizzle
325,Port Lincoln,-34.7333,135.8667,64.17,78,88,17.43,AU,2021-02-05 23:28:02,overcast clouds
326,Hualmay,-11.0964,-77.6139,72.32,73,73,9.95,PE,2021-02-05 23:28:02,broken clouds
327,Ostrovnoy,68.0531,39.5131,12.88,92,100,10.49,RU,2021-02-05 23:28:02,overcast clouds
328,Puga,21.5833,-104.8167,82.4,44,1,8.05,MX,2021-02-05 23:28:02,clear sky
329,Saint-Leu,-21.15,55.2833,75.99,57,11,4.68,RE,2021-02-05 23:23:43,few clouds
330,Leninskoye,41.7589,69.3864,48.2,34,20,6.91,KZ,2021-02-05 23:28:03,few clouds
331,Mutare,-18.9707,32.6709,66.31,97,98,3.0,ZW,2021-02-05 23:28:03,overcast clouds
332,Puerto Escondido,15.85,-97.0667,82.4,69,75,9.22,MX,2021-02-05 23:28:03,broken clouds
333,Laguna,38.421,-121.4238,62.6,39,1,3.44,US,2021-02-05 23:28:03,clear sky
334,Prince Rupert,54.3161,-130.3201,39.2,75,90,3.44,CA,2021-02-05 23:28:03,overcast clouds
335,Sain Alto,23.5833,-103.25,76.96,18,0,19.93,MX,2021-02-05 23:28:03,clear sky
336,Sur,22.5667,59.5289,63.91,64,0,6.44,OM,2021-02-05 23:28:04,clear sky
337,Berea,41.3662,-81.8543,25.0,68,90,16.11,US,2021-02-05 23:28:04,light snow
338,Machado,-21.6747,-45.9197,71.44,89,99,5.23,BR,2021-02-05 23:28:04,light rain
339,Port Jervis,41.3751,-74.6927,37.99,48,91,8.01,US,2021-02-05 23:28:04,overcast clouds
340,Vyartsilya,62.1764,30.693,5.13,92,99,8.37,RU,2021-02-05 23:28:04,overcast clouds
341,Kibaha,-6.7667,38.9167,72.99,92,60,2.73,TZ,2021-02-05 23:28:04,broken clouds
342,Cayenne,4.9333,-52.3333,75.2,100,90,6.91,GF,2021-02-05 23:23:20,overcast clouds
343,Alta Floresta,-9.8756,-56.0861,74.66,96,100,3.04,BR,2021-02-05 23:28:05,overcast clouds
344,Touros,-5.1989,-35.4608,78.8,78,0,5.75,BR,2021-02-05 23:28:05,clear sky
345,Saldanha,-33.0117,17.9442,62.6,88,0,6.91,ZA,2021-02-05 23:28:05,clear sky
346,Bilibino,68.0546,166.4372,-14.8,76,16,4.03,RU,2021-02-05 23:24:30,few clouds
347,Camocim,-2.9022,-40.8411,78.64,80,10,15.41,BR,2021-02-05 23:28:05,clear sky
348,Taos,36.4072,-105.5731,39.2,41,1,26.46,US,2021-02-05 23:28:06,clear sky
349,Vardo,70.3705,31.1107,24.8,79,75,12.66,NO,2021-02-05 23:28:06,light snow
350,Aktau,43.65,51.2,44.6,81,40,22.37,KZ,2021-02-05 23:28:06,scattered clouds
351,Mount Kisco,41.2043,-73.7271,37.4,75,1,5.14,US,2021-02-05 23:24:03,clear sky
352,Guder,8.9667,37.7667,57.92,43,16,2.73,ET,2021-02-05 23:28:07,few clouds
353,Mantua,45.1667,10.7833,48.0,94,88,1.07,IT,2021-02-05 23:23:36,overcast clouds
354,Filadelfia,39.9523,-75.1638,44.6,65,40,3.44,US,2021-02-05 23:27:58,scattered clouds
355,Buraydah,26.326,43.975,53.6,94,75,10.36,SA,2021-02-05 23:28:07,light rain
356,Salvador,13.8333,-88.9167,86.0,57,0,8.05,SV,2021-02-05 23:26:15,clear sky
357,Alexandria,31.2156,29.9553,62.6,72,40,5.75,EG,2021-02-05 23:28:07,scattered clouds
358,Isangel,-19.55,169.2667,84.2,79,20,3.44,VU,2021-02-05 23:23:48,few clouds
359,Grand Gaube,-20.0064,57.6608,75.99,80,8,3.0,MU,2021-02-05 23:28:08,light rain
360,Frunze,48.6686,38.7544,23.74,87,13,14.07,UA,2021-02-05 23:28:08,few clouds
361,Geraldton,-28.7667,114.6,60.8,88,90,25.32,AU,2021-02-05 23:28:08,overcast clouds
362,Sao Joao Do Paraiso,-15.3136,-42.0144,71.01,84,100,1.28,BR,2021-02-05 23:28:08,overcast clouds
363,Luau,-10.7073,22.2247,66.87,89,94,2.57,AO,2021-02-05 23:28:08,overcast clouds
364,Faya,18.3851,42.4509,55.4,43,0,16.11,SA,2021-02-05 23:23:19,clear sky
365,Barranca,-10.75,-77.7667,71.78,74,93,7.43,PE,2021-02-05 23:28:09,overcast clouds
366,San Pedro,14.35,121.0167,79.0,78,75,1.14,PH,2021-02-05 23:23:29,broken clouds
367,Sao Joao Da Barra,-21.6403,-41.0511,78.26,87,96,9.55,BR,2021-02-05 23:23:52,overcast clouds
368,Sigli,5.3848,95.9609,77.45,80,21,2.26,ID,2021-02-05 23:28:09,few clouds
369,Egvekinot,66.3167,-179.1667,-9.51,93,100,16.44,RU,2021-02-05 23:23:30,snow
370,Jharsuguda,21.85,84.0333,55.09,43,13,2.75,IN,2021-02-05 23:28:09,few clouds
371,Haines Junction,60.7522,-137.5108,-5.8,59,97,1.36,CA,2021-02-05 23:23:44,overcast clouds
372,Freeport,40.6576,-73.5832,41.0,81,1,7.63,US,2021-02-05 23:27:12,clear sky
373,Rantauprapat,2.1,99.8333,71.67,95,100,2.28,ID,2021-02-05 23:28:10,overcast clouds
374,Prattville,32.464,-86.4597,53.6,30,90,3.44,US,2021-02-05 23:28:10,overcast clouds
375,Placido De Castro,-10.3353,-67.1856,76.95,95,99,2.46,BR,2021-02-05 23:28:10,heavy intensity rain
376,Gizo,-8.103,156.8419,84.11,73,22,11.05,SB,2021-02-05 23:25:08,light rain
377,Killybegs,54.6333,-8.45,37.0,95,47,9.19,IE,2021-02-05 23:28:10,scattered clouds
378,Moussoro,13.6408,16.4901,67.08,25,0,15.21,TD,2021-02-05 23:24:31,clear sky
379,Ixtapa,20.7,-105.2,75.2,69,1,9.22,MX,2021-02-05 23:28:11,clear sky
380,Marrakesh,31.6315,-8.0083,50.0,87,75,10.36,MA,2021-02-05 23:23:47,broken clouds
381,Coxim,-18.5067,-54.76,78.4,73,52,7.23,BR,2021-02-05 23:28:11,broken clouds
382,Mutis,6.2262,-77.4044,80.08,79,99,4.61,CO,2021-02-05 23:28:11,overcast clouds
383,Yate,51.5407,-2.4184,39.0,93,4,1.01,GB,2021-02-05 23:28:11,clear sky
384,Verkhoyansk,67.5447,133.385,-30.5,81,100,1.1,RU,2021-02-05 23:28:12,overcast clouds
385,Pevek,69.7008,170.3133,-17.12,85,20,0.78,RU,2021-02-05 23:28:12,few clouds
386,Qaqortoq,60.7167,-46.0333,17.6,49,0,2.3,GL,2021-02-05 23:23:39,clear sky
387,Kortkeros,61.8106,51.5806,-4.0,84,75,11.18,RU,2021-02-05 23:28:12,light snow
388,Axim,4.8699,-2.2405,79.83,87,11,9.42,GH,2021-02-05 23:28:12,few clouds
389,Sungairaya,0.7,108.9,76.24,89,100,8.86,ID,2021-02-05 23:28:12,overcast clouds
390,Mildura,-34.2,142.15,66.2,68,75,12.66,AU,2021-02-05 23:28:13,broken clouds
391,San Juan,-31.5375,-68.5364,90.12,17,0,8.99,AR,2021-02-05 23:28:13,clear sky
392,High Level,58.5169,-117.136,-16.6,69,1,3.44,CA,2021-02-05 23:28:03,clear sky
393,Wagar,16.1525,36.2032,59.07,34,0,9.8,SD,2021-02-05 23:25:08,clear sky
394,Saint-Pierre,-21.3393,55.4781,78.8,65,0,6.91,RE,2021-02-05 23:24:23,clear sky
395,Motala,58.5371,15.0365,8.6,85,19,3.44,SE,2021-02-05 23:28:13,few clouds
396,Choszczno,53.169,15.4205,30.0,61,99,8.01,PL,2021-02-05 23:28:13,overcast clouds
397,Adamas,36.7333,24.4333,53.6,100,0,4.61,GR,2021-02-05 23:28:14,clear sky
398,Takoradi,4.8845,-1.7554,79.72,88,61,6.33,GH,2021-02-05 23:28:14,broken clouds
399,Nerchinskiy Zavod,51.3088,119.61,-21.69,85,16,1.61,RU,2021-02-05 23:28:14,few clouds
400,Camana,-16.6228,-72.7111,72.52,71,77,4.65,PE,2021-02-05 23:28:14,broken clouds
